"","Freq","Rel.Freq"
"mock",1,0.11454753722795
"modeled",1,0.11454753722795
"moderated",1,0.11454753722795
"modernization",1,0.11454753722795
"modes",1,0.11454753722795
"modest",1,0.11454753722795
"modification",1,0.11454753722795
"modularity",1,0.11454753722795
"moghadam",1,0.11454753722795
"mohamed",1,0.11454753722795
"mohammed",1,0.11454753722795
"mohana",1,0.11454753722795
"moiety",1,0.11454753722795
"mojavensis",1,0.11454753722795
"moko",1,0.11454753722795
"mold",1,0.11454753722795
"molten",1,0.11454753722795
"moluccensis",1,0.11454753722795
"monacrosporium",1,0.11454753722795
"monashensis",1,0.11454753722795
"monocrystalline",1,0.11454753722795
"monoculture",1,0.11454753722795
"monocultures",1,0.11454753722795
"monoester",1,0.11454753722795
"monographs",1,0.11454753722795
"monomeric",1,0.11454753722795
"monomethylethanolamine",1,0.11454753722795
"monopolar",1,0.11454753722795
"monosodium",1,0.11454753722795
"monospermum",1,0.11454753722795
"monospora",1,0.11454753722795
"monosulfoxide",1,0.11454753722795
"monounsaturated",1,0.11454753722795
"monoxygenase",1,0.11454753722795
"monsoonal",1,0.11454753722795
"montabo",1,0.11454753722795
"montane",1,0.11454753722795
"monte",1,0.11454753722795
"moo4",1,0.11454753722795
"moors",1,0.11454753722795
"morib",1,0.11454753722795
"moriokaense",1,0.11454753722795
"morph",1,0.11454753722795
"morpho",1,0.11454753722795
"morphophysiological",1,0.11454753722795
"morphotype",1,0.11454753722795
"morphotyped",1,0.11454753722795
"moshers",1,0.11454753722795
"mosquitocide",1,0.11454753722795
"mössbauer",1,0.11454753722795
"mosseae",1,0.11454753722795
"mosses",1,0.11454753722795
"mote",1,0.11454753722795
"moths",1,0.11454753722795
"motif",1,0.11454753722795
"motilityassociated",1,0.11454753722795
"mottles",1,0.11454753722795
"mountain",1,0.11454753722795
"mouse",1,0.11454753722795
"moved",1,0.11454753722795
"movement",1,0.11454753722795
"mozambique",1,0.11454753722795
"mp",1,0.11454753722795
"mpf",1,0.11454753722795
"mr103",1,0.11454753722795
"mreb",1,0.11454753722795
"mrg",1,0.11454753722795
"ms426",1,0.11454753722795
"msa",1,0.11454753722795
"msp",1,0.11454753722795
"mspi",1,0.11454753722795
"mspmp",1,0.11454753722795
"mssrf",1,0.11454753722795
"mssrf38",1,0.11454753722795
"mssrf39",1,0.11454753722795
"mst",1,0.11454753722795
"msu3",1,0.11454753722795
"mt483919",1,0.11454753722795
"mtdna",1,0.11454753722795
"mucoralean",1,0.11454753722795
"mucorales",1,0.11454753722795
"mucosal",1,0.11454753722795
"mudbanks",1,0.11454753722795
"muds",1,0.11454753722795
"mudskipper",1,0.11454753722795
"mulch",1,0.11454753722795
"multicopper",1,0.11454753722795
"multifarious",1,0.11454753722795
"multifunctionality",1,0.11454753722795
"multigene",1,0.11454753722795
"multiplicity",1,0.11454753722795
"mum212",1,0.11454753722795
"mum265",1,0.11454753722795
"mum273b",1,0.11454753722795
"mum292",1,0.11454753722795
"mumia",1,0.11454753722795
"mung",1,0.11454753722795
"mungbean",1,0.11454753722795
"municipal",1,0.11454753722795
"muniyappan",1,0.11454753722795
"muralis",1,0.11454753722795
"muriganga",1,0.11454753722795
"murliniae",1,0.11454753722795
"musc119t",1,0.11454753722795
"musc14",1,0.11454753722795
"mushroom",1,0.11454753722795
"musiformis",1,0.11454753722795
"mussel",1,0.11454753722795
"mutabilis",1,0.11454753722795
"mutans",1,0.11454753722795
"mutant",1,0.11454753722795
"mutants",1,0.11454753722795
"mutations",1,0.11454753722795
"muthupettai",1,0.11454753722795
"mutual",1,0.11454753722795
"mutualist",1,0.11454753722795
"mutualists",1,0.11454753722795
"mutually",1,0.11454753722795
"muytjensii",1,0.11454753722795
"mv5",1,0.11454753722795
"mvoc",1,0.11454753722795
"mvocs",1,0.11454753722795
"mw",1,0.11454753722795
"mw647910",1,0.11454753722795
"mxaf",1,0.11454753722795
"mxm",1,0.11454753722795
"myce",1,0.11454753722795
"myceligenerans",1,0.11454753722795
"mycetoma",1,0.11454753722795
"mycobank",1,0.11454753722795
"mycobionts",1,0.11454753722795
"mycocentrospora",1,0.11454753722795
"mycoflora",1,0.11454753722795
"mycoides",1,0.11454753722795
"mycologists",1,0.11454753722795
"mycology",1,0.11454753722795
"mycoplasmataceae",1,0.11454753722795
"mycorrhizosphere",1,0.11454753722795
"mycorrhizospheres",1,0.11454753722795
"mycosphere",1,0.11454753722795
"mycosubtilin",1,0.11454753722795
"mycosynthesized",1,0.11454753722795
"mycosystem",1,0.11454753722795
"mycotrophic",1,0.11454753722795
"myo",1,0.11454753722795
"myricaceae",1,0.11454753722795
"myriostachya",1,0.11454753722795
"myristate",1,0.11454753722795
"myrothecium",1,0.11454753722795
"myrtaceae",1,0.11454753722795
"mysorens",1,0.11454753722795
"mystery",1,0.11454753722795
"myxobacteria",1,0.11454753722795
"myxobacterial",1,0.11454753722795
"myxococcales",1,0.11454753722795
"myxococcus",1,0.11454753722795
"mz",1,0.11454753722795
"n0",1,0.11454753722795
"n1",1,0.11454753722795
"n1165t",1,0.11454753722795
"n3",1,0.11454753722795
"n4",1,0.11454753722795
"n50",1,0.11454753722795
"na2moo4",1,0.11454753722795
"na4",1,0.11454753722795
"na6",1,0.11454753722795
"nabr",1,0.11454753722795
"nadikudru",1,0.11454753722795
"nadph",1,0.11454753722795
"nag",1,0.11454753722795
"naga",1,0.11454753722795
"nage",1,0.11454753722795
"nagelkerken",1,0.11454753722795
"nahe",1,0.11454753722795
"naimcc",1,0.11454753722795
"naked",1,0.11454753722795
"nakhon",1,0.11454753722795
"nalidixic",1,0.11454753722795
"namibia",1,0.11454753722795
"nanjingensis",1,0.11454753722795
"nannocystis",1,0.11454753722795
"nano3",1,0.11454753722795
"nanomaterials",1,0.11454753722795
"nanoparticle",1,0.11454753722795
"nanopore",1,0.11454753722795
"nanoscale",1,0.11454753722795
"nanosims",1,0.11454753722795
"naphthol",1,0.11454753722795
"naphthoquinones",1,0.11454753722795
"naphthyridine",1,0.11454753722795
"napus",1,0.11454753722795
"nar38",1,0.11454753722795
"narrow",1,0.11454753722795
"narrower",1,0.11454753722795
"nathan",1,0.11454753722795
"navi",1,0.11454753722795
"navigable",1,0.11454753722795
"navy",1,0.11454753722795
"nayak",1,0.11454753722795
"nbrc109440t",1,0.11454753722795
"nbrc109441t",1,0.11454753722795
"nbrc12873t",1,0.11454753722795
"nbu794",1,0.11454753722795
"nccp",1,0.11454753722795
"ncrnas",1,0.11454753722795
"nctc",1,0.11454753722795
"nd153",1,0.11454753722795
"nd218",1,0.11454753722795
"nd240",1,0.11454753722795
"nd97",1,0.11454753722795
"ndo",1,0.11454753722795
"ne",1,0.11454753722795
"neap",1,0.11454753722795
"nearest",1,0.11454753722795
"necessitating",1,0.11454753722795
"necromass",1,0.11454753722795
"necrosis",1,0.11454753722795
"nectria",1,0.11454753722795
"neelakantan",1,0.11454753722795
"negating",1,0.11454753722795
"neglected",1,0.11454753722795
"neighbor",1,0.11454753722795
"nellore",1,0.11454753722795
"nematicidal",1,0.11454753722795
"nematodes",1,0.11454753722795
"neoagarohexaose",1,0.11454753722795
"neoagarotetraose",1,0.11454753722795
"neobacillus",1,0.11454753722795
"neocaldonicus",1,0.11454753722795
"neocosmospora",1,0.11454753722795
"neoechinulin",1,0.11454753722795
"neoniger",1,0.11454753722795
"neosarmatium",1,0.11454753722795
"neptunius",1,0.11454753722795
"nest",1,0.11454753722795
"nesting",1,0.11454753722795
"nests",1,0.11454753722795
"netherlands",1,0.11454753722795
"neural",1,0.11454753722795
"neuraminidase",1,0.11454753722795
"neurodegeneration",1,0.11454753722795
"neurodegenerative",1,0.11454753722795
"neuronal",1,0.11454753722795
"neusartorya",1,0.11454753722795
"neusartoya",1,0.11454753722795
"neutralized",1,0.11454753722795
"neutrophiles",1,0.11454753722795
"neutrophilic",1,0.11454753722795
"newspaper",1,0.11454753722795
"nf",1,0.11454753722795
"nfapsm",1,0.11454753722795
"nfb",1,0.11454753722795
"nfix",1,0.11454753722795
"nfopsms",1,0.11454753722795
"nfpsgs",1,0.11454753722795
"nfr",1,0.11454753722795
"nfxc",1,0.11454753722795
"nh",1,0.11454753722795
"nh3",1,0.11454753722795
"ni2",1,0.11454753722795
"niacin",1,0.11454753722795
"nicaragua",1,0.11454753722795
"nicl2",1,0.11454753722795
"nie",1,0.11454753722795
"nifhclone",1,0.11454753722795
"nifhclones",1,0.11454753722795
"nifhcopy",1,0.11454753722795
"nigerian",1,0.11454753722795
"nigra",1,0.11454753722795
"nigri",1,0.11454753722795
"nigricans",1,0.11454753722795
"nigrospora",1,0.11454753722795
"nih",1,0.11454753722795
"nil",1,0.11454753722795
"nile",1,0.11454753722795
"nineteen",1,0.11454753722795
"ninhydrin",1,0.11454753722795
"ninth",1,0.11454753722795
"nitdid1",1,0.11454753722795
"nitrates",1,0.11454753722795
"nitratireductor",1,0.11454753722795
"nitric",1,0.11454753722795
"nitrifyers",1,0.11454753722795
"nitrilases",1,0.11454753722795
"nitrites",1,0.11454753722795
"nitrogenases",1,0.11454753722795
"nitrogenfixing",1,0.11454753722795
"nitrogenous",1,0.11454753722795
"nitrososphaeria",1,0.11454753722795
"nitrosphaeria",1,0.11454753722795
"niu",1,0.11454753722795
"niveus",1,0.11454753722795
"nj",1,0.11454753722795
"nkf1",1,0.11454753722795
"nlkpb45",1,0.11454753722795
"nlm",1,0.11454753722795
"nmoln2",1,0.11454753722795
"no10",1,0.11454753722795
"noaa",1,0.11454753722795
"nob",1,0.11454753722795
"noboritoensis",1,0.11454753722795
"nocardioidaceae",1,0.11454753722795
"nodosa",1,0.11454753722795
"nodosilinea",1,0.11454753722795
"nodularia",1,0.11454753722795
"noes",1,0.11454753722795
"nominally",1,0.11454753722795
"nominated",1,0.11454753722795
"nomius",1,0.11454753722795
"nonamended",1,0.11454753722795
"noncompetitive",1,0.11454753722795
"nonculturable",1,0.11454753722795
"nonlinear",1,0.11454753722795
"nonomuraes",1,0.11454753722795
"nonpathogenic",1,0.11454753722795
"nonpolluted",1,0.11454753722795
"nonrhizosphere",1,0.11454753722795
"nonsaline",1,0.11454753722795
"nonsterilized",1,0.11454753722795
"nonsulfur",1,0.11454753722795
"nontarget",1,0.11454753722795
"nontoxic",1,0.11454753722795
"nontransformants",1,0.11454753722795
"nonvegetated",1,0.11454753722795
"norfloxacin",1,0.11454753722795
"normalisation",1,0.11454753722795
"normando",1,0.11454753722795
"northward",1,0.11454753722795
"northwind",1,0.11454753722795
"nortriterpenes",1,0.11454753722795
"nostoc",1,0.11454753722795
"noticeable",1,0.11454753722795
"noticeably",1,0.11454753722795
"notoamide",1,0.11454753722795
"nourishment",1,0.11454753722795
"novaseq",1,0.11454753722795
"novo",1,0.11454753722795
"novosphingobium",1,0.11454753722795
"nox",1,0.11454753722795
"noxious",1,0.11454753722795
"np",1,0.11454753722795
"npp",1,0.11454753722795
"nps",1,0.11454753722795
"nr",1,0.11454753722795
"nrbc",1,0.11454753722795
"nrfa",1,0.11454753722795
"nrri",1,0.11454753722795
"nrs",1,0.11454753722795
"nt",1,0.11454753722795
"ntb",1,0.11454753722795
"ntfn",1,0.11454753722795
"ntl4",1,0.11454753722795
"ntu",1,0.11454753722795
"nuanced",1,0.11454753722795
"nucleoside",1,0.11454753722795
"numerical",1,0.11454753722795
"nurdiani",1,0.11454753722795
"nurhariyati",1,0.11454753722795
"nurseries",1,0.11454753722795
"nutrification",1,0.11454753722795
"nutshell",1,0.11454753722795
"nvironments",1,0.11454753722795
"nw",1,0.11454753722795
"nxr",1,0.11454753722795
"nxrb",1,0.11454753722795
"nxrb169f",1,0.11454753722795
"nxrb638r",1,0.11454753722795
"nz1",1,0.11454753722795
"o8a",1,0.11454753722795
"oa",1,0.11454753722795
"oac",1,0.11454753722795
"oas",1,0.11454753722795
"oaw",1,0.11454753722795
"object",1,0.11454753722795
"objects",1,0.11454753722795
"obligate",1,0.11454753722795
"observable",1,0.11454753722795
"obstetric",1,0.11454753722795
"occuring",1,0.11454753722795
"oceani",1,0.11454753722795
"oceanica",1,0.11454753722795
"oceanicola",1,0.11454753722795
"oceanipulchritudinaceae",1,0.11454753722795
"oceanisediminis",1,0.11454753722795
"oceanitis",1,0.11454753722795
"oceanospirillales",1,0.11454753722795
"ochraceus",1,0.11454753722795
"ococf3",1,0.11454753722795
"octadecadienoate",1,0.11454753722795
"octadecadienoic",1,0.11454753722795
"octahedral",1,0.11454753722795
"octanoate",1,0.11454753722795
"octyl",1,0.11454753722795
"ocypodid",1,0.11454753722795
"od",1,0.11454753722795
"od600nm",1,0.11454753722795
"odonnellii",1,0.11454753722795
"odors",1,0.11454753722795
"oecd",1,0.11454753722795
"oedochilum",1,0.11454753722795
"oes",1,0.11454753722795
"of2",1,0.11454753722795
"offering",1,0.11454753722795
"offsetting",1,0.11454753722795
"ofu",1,0.11454753722795
"ofu1",1,0.11454753722795
"ofu29",1,0.11454753722795
"oil_mgv",1,0.11454753722795
"oilmgv",1,0.11454753722795
"oilseed",1,0.11454753722795
"okaramine",1,0.11454753722795
"okaramins",1,0.11454753722795
"okinawa",1,0.11454753722795
"okra",1,0.11454753722795
"olamine",1,0.11454753722795
"oleanane",1,0.11454753722795
"oleic",1,0.11454753722795
"oleivorans",1,0.11454753722795
"oleovorans",1,0.11454753722795
"olide",1,0.11454753722795
"oligochaetes",1,0.11454753722795
"oligomers",1,0.11454753722795
"oligomycin",1,0.11454753722795
"oligonucleotide",1,0.11454753722795
"oligopeptides",1,0.11454753722795
"oligospora",1,0.11454753722795
"olivaceous",1,0.11454753722795
"olivaceoviridis",1,0.11454753722795
"olivaceus",1,0.11454753722795
"olympic",1,0.11454753722795
"om760511",1,0.11454753722795
"om760513",1,0.11454753722795
"om760515",1,0.11454753722795
"om979069",1,0.11454753722795
"om979078",1,0.11454753722795
"ombrophilous",1,0.11454753722795
"omnivore",1,0.11454753722795
"on362236",1,0.11454753722795
"oncorhynchi",1,0.11454753722795
"ongoing",1,0.11454753722795
"onset",1,0.11454753722795
"onslaught",1,0.11454753722795
"ontogenetic",1,0.11454753722795
"ontogeny",1,0.11454753722795
"onygenales",1,0.11454753722795
"oomycetes",1,0.11454753722795
"oospore",1,0.11454753722795
"opening",1,0.11454753722795
"opens",1,0.11454753722795
"operated",1,0.11454753722795
"operations",1,0.11454753722795
"ophiolite",1,0.11454753722795
"opitutaceae",1,0.11454753722795
"opitutae",1,0.11454753722795
"opitutales",1,0.11454753722795
"opls",1,0.11454753722795
"opportunities",1,0.11454753722795
"opposed",1,0.11454753722795
"optimisation",1,0.11454753722795
"oral",1,0.11454753722795
"orally",1,0.11454753722795
"orbitrap",1,0.11454753722795
"orc",1,0.11454753722795
"orchid",1,0.11454753722795
"orchids",1,0.11454753722795
"oren",1,0.11454753722795
"orf",1,0.11454753722795
"orfs",1,0.11454753722795
"organ",1,0.11454753722795
"organelles",1,0.11454753722795
"organics",1,0.11454753722795
"organismal",1,0.11454753722795
"organivorans",1,0.11454753722795
"organization",1,0.11454753722795
"organohalide",1,0.11454753722795
"organoheterotrophy",1,0.11454753722795
"organotrophically",1,0.11454753722795
"originally",1,0.11454753722795
"originated",1,0.11454753722795
"ornamentation",1,0.11454753722795
"ornithinivorans",1,0.11454753722795
"orth",1,0.11454753722795
"orthic",1,0.11454753722795
"orthoamphisiella",1,0.11454753722795
"orthoaniu",1,0.11454753722795
"orthologues",1,0.11454753722795
"orthology",1,0.11454753722795
"ortúzar",1,0.11454753722795
"oscillatoriales",1,0.11454753722795
"oscillatoriphycidae",1,0.11454753722795
"osmolyte",1,0.11454753722795
"osmolytes",1,0.11454753722795
"osmoprotectants",1,0.11454753722795
"osmotolerant",1,0.11454753722795
"outbreaks",1,0.11454753722795
"outcomes",1,0.11454753722795
"outcompeting",1,0.11454753722795
"outdoor",1,0.11454753722795
"outlets",1,0.11454753722795
"outlined",1,0.11454753722795
"output",1,0.11454753722795
"outputs",1,0.11454753722795
"outset",1,0.11454753722795
"outwelling",1,0.11454753722795
"ovatispora",1,0.11454753722795
"oven",1,0.11454753722795
"overabundant",1,0.11454753722795
"overdispersed",1,0.11454753722795
"overexpression",1,0.11454753722795
"overlain",1,0.11454753722795
"overlook",1,0.11454753722795
"overnight",1,0.11454753722795
"overpyritization",1,0.11454753722795
"overrepresented",1,0.11454753722795
"overruled",1,0.11454753722795
"overshadowed",1,0.11454753722795
"overthere",1,0.11454753722795
"overwhelming",1,0.11454753722795
"oxalate",1,0.11454753722795
"oxaline",1,0.11454753722795
"oxepane",1,0.11454753722795
"oxidant",1,0.11454753722795
"oxidatively",1,0.11454753722795
"oxides",1,0.11454753722795
"oxidised",1,0.11454753722795
"oxidize",1,0.11454753722795
"oxidizer",1,0.11454753722795
"oxla",1,0.11454753722795
"oxo",1,0.11454753722795
"oxoacetic",1,0.11454753722795
"oxogeosmin",1,0.11454753722795
"oxolinic",1,0.11454753722795
"oxononyl",1,0.11454753722795
"oxoundeca",1,0.11454753722795
"oxy",1,0.11454753722795
"oxyfera",1,0.11454753722795
"oxygenated",1,0.11454753722795
"oxygenation",1,0.11454753722795
"oxygenic",1,0.11454753722795
"oxygenizing",1,0.11454753722795
"oxyhydroxide",1,0.11454753722795
"oxynema",1,0.11454753722795
"oxysporone",1,0.11454753722795
"oxytricha",1,0.11454753722795
"oxytrichidae",1,0.11454753722795
"oyster",1,0.11454753722795
"p2",1,0.11454753722795
"p450",1,0.11454753722795
"p5",1,0.11454753722795
"p53",1,0.11454753722795
"p73t",1,0.11454753722795
"pachira",1,0.11454753722795
"pachygrapsus",1,0.11454753722795
"packed",1,0.11454753722795
"paddies",1,0.11454753722795
"paduhithlu",1,0.11454753722795
"pae",1,0.11454753722795
"paecilomyces",1,0.11454753722795
"paenibacillaceae",1,0.11454753722795
"paenidigyamycin",1,0.11454753722795
"paes",1,0.11454753722795
"pahe",1,0.11454753722795
"pahub",1,0.11454753722795
"paid",1,0.11454753722795
"palakayatippa",1,0.11454753722795
"palatability",1,0.11454753722795
"paleoenvironmental",1,0.11454753722795
"paleontologia",1,0.11454753722795
"palhoça",1,0.11454753722795
"palindromic",1,0.11454753722795
"palinological",1,0.11454753722795
"pallavi",1,0.11454753722795
"pallidum",1,0.11454753722795
"palynoflora",1,0.11454753722795
"palynomorph",1,0.11454753722795
"palynomorphs",1,0.11454753722795
"panaciradicis",1,0.11454753722795
"panama",1,0.11454753722795
"panangadu",1,0.11454753722795
"pancreatic",1,0.11454753722795
"pangkah",1,0.11454753722795
"panneerselvam",1,0.11454753722795
"pans",1,0.11454753722795
"pantai",1,0.11454753722795
"pantanal",1,0.11454753722795
"pantoea",1,0.11454753722795
"pao",1,0.11454753722795
"paos",1,0.11454753722795
"papers",1,0.11454753722795
"papua",1,0.11454753722795
"par",1,0.11454753722795
"para",1,0.11454753722795
"parabistichella",1,0.11454753722795
"paracasei",1,0.11454753722795
"paraconglomeratum",1,0.11454753722795
"paracutis",1,0.11454753722795
"parafac",1,0.11454753722795
"paraffin",1,0.11454753722795
"parafortuitum",1,0.11454753722795
"paraglomus",1,0.11454753722795
"paragranulifera",1,0.11454753722795
